,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17805,4,0,1,1,1,23,31,0,22,0,0,1,5,2,0,4
17806,22,0,10,0,2,0,27,0,11,2,0,0,8,33,2,5
17807,10,9,0,2,7,1,33,15,1,0,0,22,3,2,0,3
17808,2,0,1,2,4,0,25,32,14,3,0,0,5,0,0,2
17809,1,4,0,6,3,1,23,22,18,2,0,4,0,0,1,4
17810,5,0,1,6,2,37,17,0,8,0,10,18,2,6,0,1
17811,2,3,17,2,3,5,11,0,29,0,0,1,7,0,0,2
17812,3,1,1,0,3,1,18,23,14,2,0,0,0,0,0,8
17813,1,3,8,1,2,19,17,0,13,0,1,4,2,8,0,8
17814,3,0,11,0,4,2,2,0,26,0,0,1,0,0,11,5
17815,6,0,18,2,5,4,6,0,22,0,0,1,3,1,0,3
17816,5,0,11,0,1,0,6,13,19,0,0,0,0,4,4,2
17817,6,0,10,4,3,0,24,29,10,4,0,1,17,2,1,1
17818,1,1,9,3,3,21,23,0,23,2,0,3,0,0,5,11
17819,2,1,0,2,4,3,27,22,11,4,0,10,0,0,1,4
17820,1,4,0,21,38,3,14,32,13,18,0,2,0,0,10,67
17821,10,0,3,2,2,17,10,0,6,0,2,22,2,5,1,5
17822,4,0,5,0,4,4,20,0,8,7,0,0,7,9,4,10
17823,1,9,0,6,2,3,15,17,16,4,0,0,0,0,2,8
17824,1,2,1,2,2,17,18,0,10,0,0,4,7,3,5,8
17825,7,1,2,1,4,27,19,0,10,0,2,12,3,2,5,2
17826,2,0,6,6,1,27,26,0,22,5,0,3,0,0,1,4
17827,8,2,21,1,2,10,9,0,37,1,0,0,0,0,16,4
17828,6,9,0,1,8,0,14,16,14,7,0,8,0,0,5,9
17829,3,1,4,1,1,33,17,0,10,0,0,13,4,5,1,4
17830,11,6,0,3,9,5,20,32,8,23,0,8,0,0,2,8
17831,5,2,0,1,2,0,30,28,9,3,0,2,1,0,1,6
17832,3,2,0,1,2,3,36,23,4,6,0,6,0,0,3,6
17833,1,0,1,0,0,2,25,0,21,6,0,0,2,4,3,9
17834,4,7,0,1,4,0,26,22,8,4,0,13,1,0,1,6
17835,1,2,0,14,5,0,6,9,36,2,0,0,3,0,1,5
17836,2,2,3,0,0,0,3,0,33,21,7,0,0,0,13,3
17837,18,1,6,1,1,10,4,0,1,0,0,21,2,7,1,10
17838,2,0,0,0,6,1,13,23,8,4,0,1,0,0,1,8
17839,3,6,0,3,5,1,21,19,2,1,0,7,0,0,0,3
17840,2,1,8,9,5,3,6,15,23,4,0,3,8,4,10,8
17841,1,2,1,16,4,4,22,28,24,0,0,0,3,3,4,10
17842,16,1,3,1,3,0,20,14,1,0,0,6,20,3,6,1
17843,7,10,1,0,11,7,6,0,26,2,0,0,3,4,1,12
17844,5,14,0,3,4,0,17,11,10,5,0,15,13,2,2,6
17845,2,0,21,0,0,0,8,13,37,0,0,0,0,0,0,1
17846,4,2,31,4,1,23,29,0,46,3,0,2,0,0,1,5
17847,30,0,5,0,0,0,20,0,0,0,0,0,0,42,0,4
17848,1,0,21,0,8,0,1,0,49,0,0,0,1,0,0,1
17849,3,3,0,19,9,5,8,5,30,8,0,1,0,0,3,7
17850,7,2,0,2,6,5,20,31,9,10,0,5,0,0,3,7
17851,3,0,1,6,1,31,35,0,14,0,5,2,8,10,1,1
17852,2,0,2,0,0,4,25,0,24,15,0,0,1,3,1,2
17853,1,0,7,23,0,2,5,8,40,0,0,4,9,5,3,5
17854,10,0,1,0,1,1,27,0,19,4,0,0,3,7,1,6
17855,2,0,14,2,1,7,11,0,24,0,0,2,3,2,0,2
17856,1,0,0,11,8,0,10,8,28,4,0,2,2,0,1,9
17857,2,1,12,3,1,5,7,0,32,0,0,0,0,0,2,1
17858,1,1,0,6,3,17,3,3,20,4,0,0,2,0,6,9
17859,4,1,0,0,4,2,20,21,10,6,0,1,0,0,0,2
17860,1,0,8,1,7,9,13,0,23,0,0,0,1,0,7,4
17861,2,4,2,0,1,29,36,0,17,0,1,0,0,1,1,2
17862,13,4,1,2,4,17,5,0,2,1,7,21,3,6,0,3
17863,1,0,5,4,5,26,36,0,22,0,0,1,2,1,0,2
17864,1,6,3,0,1,1,37,18,5,2,0,13,2,3,1,4
17865,2,5,8,0,0,3,17,0,17,17,0,0,0,1,3,4
17866,6,1,3,6,2,18,13,0,10,0,4,13,6,10,0,3
17867,1,1,0,14,3,0,8,12,33,3,0,0,2,0,1,6
17868,1,0,1,12,0,15,2,0,0,31,0,0,0,0,0,12
17869,3,1,4,14,4,9,18,0,26,6,0,3,2,0,0,17
17870,2,6,1,12,7,8,15,0,18,25,5,0,3,0,0,5
17871,5,1,1,7,29,5,18,28,21,31,0,5,2,0,3,26
17872,2,0,0,2,4,32,29,0,8,1,0,0,4,7,0,1
17873,2,0,4,4,3,25,27,0,7,0,0,0,1,1,0,1
17874,1,0,0,0,3,0,0,0,43,24,0,1,2,0,0,9
17875,1,0,6,5,9,12,23,0,37,2,0,0,0,0,0,16
17876,1,0,2,0,4,0,46,46,12,0,0,0,0,1,3,4
17877,1,1,4,12,0,1,6,14,26,1,1,5,4,1,0,1
17878,1,0,2,4,4,0,21,25,9,0,0,2,2,2,2,1
17879,2,1,19,7,8,4,5,0,37,7,0,1,0,0,0,9
17880,2,4,8,0,6,19,33,0,32,0,0,0,5,3,1,6
17881,2,2,2,15,1,1,4,0,10,19,0,0,0,6,7,1
17882,2,0,10,13,4,21,18,0,24,4,0,3,0,0,0,21
17883,26,0,3,0,1,0,23,8,0,0,0,1,38,0,6,1
17884,4,4,0,12,1,2,16,21,28,7,0,0,0,0,3,10
17885,3,2,19,48,9,8,26,0,36,11,0,2,6,0,4,43
17886,3,5,1,18,1,16,5,13,36,1,0,3,4,3,12,2
17887,1,4,1,6,0,1,26,0,22,12,0,1,4,0,3,3
17888,32,0,0,0,0,0,13,0,3,1,0,0,4,37,0,2
17889,4,3,0,5,4,4,29,25,13,7,0,6,0,0,2,10
17890,5,0,0,5,1,31,21,0,1,1,0,12,0,0,2,3
17891,1,4,0,4,5,6,6,7,26,7,0,2,1,0,7,3
17892,5,2,6,3,2,18,19,0,19,0,11,12,10,4,0,5
17893,1,3,4,0,0,18,32,0,12,0,0,4,7,0,1,2
17894,2,1,1,10,0,4,13,17,19,0,0,1,3,3,0,3
17895,1,1,0,1,4,2,29,40,4,18,0,1,0,0,2,9
17896,4,4,0,1,4,2,31,17,11,3,0,12,0,0,3,4
17897,8,0,3,2,4,20,12,0,2,0,5,17,2,4,0,9
17898,3,0,13,3,2,3,1,0,23,0,0,1,5,2,0,3
17899,8,0,4,0,18,26,11,0,0,0,0,0,2,2,0,1
17900,2,5,6,6,10,9,16,25,14,7,0,3,5,0,0,5
17901,3,0,1,0,4,0,28,10,5,0,0,8,10,0,15,1
17902,2,0,6,3,8,28,24,0,11,3,0,8,0,0,2,9
17903,2,2,0,3,10,1,22,26,8,7,0,4,0,0,2,5
17904,1,0,2,2,7,0,16,22,10,2,0,0,2,0,0,3
17905,8,8,0,5,10,2,14,7,12,3,3,14,12,5,0,15
17906,3,0,0,6,4,1,17,20,22,6,0,3,0,0,0,1
17907,4,2,2,20,6,4,8,12,32,2,0,0,0,0,1,6
17908,2,2,0,0,17,19,19,0,2,0,0,0,0,0,0,10
17909,8,2,0,15,19,0,13,17,27,14,0,4,3,2,0,27
17910,2,1,3,1,3,0,34,25,6,0,0,4,6,4,6,1
17911,2,1,14,0,15,1,2,0,23,1,0,1,3,0,7,8
17912,2,0,0,7,2,33,32,0,7,0,1,4,10,11,0,3
17913,1,4,0,14,5,0,18,15,20,3,0,0,0,0,5,3
17914,1,0,3,9,1,21,29,0,21,17,0,4,0,0,4,5
17915,2,1,0,13,8,1,6,10,22,9,0,1,0,0,1,15
17916,8,0,1,2,1,25,14,0,2,0,0,10,0,0,2,2
17917,12,5,0,7,7,3,17,13,4,12,0,17,0,0,0,6
17918,8,0,8,4,2,11,11,0,33,4,0,0,0,0,2,2
17919,3,1,1,5,6,2,16,19,20,10,0,3,2,0,1,2
17920,2,0,2,4,1,24,24,0,7,8,0,5,0,0,5,7
17921,1,3,6,1,3,7,8,0,18,0,0,1,6,0,3,3
17922,5,1,3,0,11,8,9,0,20,0,0,2,1,0,22,4
17923,2,3,22,1,1,10,15,0,27,0,0,0,8,3,1,6
17924,4,2,0,3,1,2,27,30,13,2,0,4,6,0,2,2
17925,5,0,26,1,2,0,3,8,32,0,0,0,2,5,4,2
17926,6,3,1,10,5,1,22,15,20,3,0,7,0,0,4,6
17927,4,2,3,10,2,11,6,7,27,0,0,1,6,0,3,15
17928,3,0,8,3,4,14,13,0,22,5,0,3,0,0,1,5
17929,2,3,8,1,2,28,26,0,11,0,6,4,4,7,0,1
17930,1,9,5,4,3,19,15,0,23,0,1,3,11,8,6,12
17931,2,1,0,18,4,2,12,18,18,7,0,1,1,0,1,3
17932,2,7,0,0,2,0,31,13,6,8,0,19,0,0,2,3
17933,6,1,11,1,11,0,12,7,27,6,0,0,0,1,0,22
17934,1,0,0,0,1,2,21,22,8,4,0,2,0,0,1,8
17935,5,3,1,12,2,0,14,11,27,1,2,7,6,2,0,3
17936,2,15,1,0,1,2,0,2,21,0,0,0,0,5,10,6
17937,5,9,0,0,0,0,1,0,27,15,0,0,0,0,13,1
17938,2,2,0,1,4,1,24,19,4,1,0,6,1,0,0,3
17939,11,1,11,0,3,0,47,21,9,0,0,7,37,4,4,1
17940,1,5,0,4,3,2,35,18,5,0,0,9,0,0,2,4
17941,13,7,0,11,3,6,27,23,15,7,0,13,1,2,4,11
17942,3,14,2,0,17,0,11,22,0,0,0,3,4,4,0,6
17943,1,1,1,19,8,2,6,9,32,2,0,0,0,0,2,8
17944,2,1,0,0,4,3,19,18,9,3,0,0,0,0,1,6
17945,3,3,16,0,1,12,18,0,26,0,0,2,1,3,0,5
17946,7,1,0,2,0,34,12,0,0,0,1,29,3,5,1,1
17947,2,1,1,3,2,2,22,22,19,4,0,4,0,0,1,5
17948,3,4,0,11,0,1,5,10,21,7,0,2,0,0,0,6
17949,4,3,2,0,1,20,24,0,6,0,0,12,5,6,3,1
17950,7,13,0,68,5,16,34,35,79,17,0,13,0,0,10,21
17951,2,23,2,1,8,8,10,0,0,4,0,23,1,0,2,1
17952,1,0,0,3,5,3,24,32,17,2,0,1,3,0,2,1
17953,1,8,3,0,18,0,32,26,0,0,0,2,5,2,1,7
17954,16,5,2,1,5,29,22,0,3,0,6,15,13,9,1,12
17955,2,7,2,1,2,2,25,18,3,5,0,11,1,0,5,2
17956,4,2,2,0,15,1,3,0,25,32,21,0,3,0,2,1
17957,13,1,2,0,0,21,17,0,1,0,3,14,3,4,2,6
17958,2,3,0,0,0,12,0,0,2,0,14,0,18,0,23,1
17959,4,12,0,25,7,2,17,27,26,10,0,11,1,0,2,9
17960,1,2,1,5,2,3,20,0,21,18,2,0,7,5,2,6
17961,1,2,0,0,3,5,23,29,10,5,0,1,1,0,3,8
17962,5,0,2,2,2,24,25,0,11,1,0,2,0,0,4,6
17963,1,0,0,2,5,1,26,31,19,1,0,0,0,0,4,7
17964,1,14,2,0,2,0,35,15,3,0,3,31,7,7,1,1
17965,3,1,2,7,5,6,14,25,18,7,0,2,0,0,1,5
17966,3,3,24,0,0,8,11,0,25,0,0,0,6,0,0,5
17967,1,6,1,10,8,3,22,25,18,3,0,1,0,0,3,7
17968,1,5,0,3,4,5,25,24,23,3,0,4,2,0,10,4
17969,2,0,20,3,0,2,6,0,27,0,0,0,0,0,0,8
17970,4,3,11,0,0,3,11,0,18,20,0,0,1,0,5,4
17971,3,1,0,4,9,2,20,19,15,10,0,3,0,0,1,5
17972,2,0,1,6,2,16,19,0,9,10,0,4,0,0,3,8
17973,1,0,0,3,4,0,44,40,16,3,0,0,2,4,3,4
17974,3,2,1,1,3,4,18,27,14,0,0,4,0,1,0,7
17975,2,5,1,0,35,40,0,6,0,0,4,3,0,1,9,1
17976,3,3,5,0,1,0,32,23,9,0,0,0,16,2,4,1
17977,1,4,6,13,5,7,4,7,29,6,0,2,0,0,11,5
17978,1,4,12,3,38,0,48,10,2,0,0,0,0,0,0,8
17979,2,1,0,6,3,4,30,33,25,2,0,3,1,0,2,5
17980,4,2,5,3,1,7,16,0,17,0,2,4,4,3,0,8
17981,4,2,0,1,1,0,27,23,12,3,0,5,1,0,0,2
17982,1,2,3,17,2,0,4,3,7,26,0,0,0,4,6,2
17983,6,1,3,1,0,0,36,20,6,0,0,1,23,3,4,5
17984,2,0,0,0,4,2,22,28,12,5,0,10,0,0,6,3
17985,5,0,4,2,3,19,19,0,7,0,3,6,5,5,1,1
17986,2,7,3,6,7,3,24,30,13,11,0,4,0,0,2,5
17987,2,4,2,1,0,1,29,21,12,0,0,5,0,0,1,2
17988,7,1,2,2,1,0,26,25,5,0,0,0,10,1,5,2
17989,5,2,30,0,30,11,0,0,0,0,3,4,0,8,1,3
17990,4,20,2,0,7,0,10,38,0,2,0,1,4,3,1,7
17991,1,4,1,0,1,0,0,2,12,0,9,6,0,1,1,10
17992,1,3,1,12,1,1,12,19,28,3,0,3,1,0,7,5
17993,1,2,0,1,5,1,31,32,14,6,0,7,0,0,3,3
17994,1,17,0,3,3,1,29,12,4,3,0,17,0,0,5,4
17995,8,1,5,1,2,20,19,0,15,1,0,5,0,0,5,7
17996,1,0,11,14,7,0,2,0,24,2,0,0,0,0,3,16
17997,2,0,8,3,4,17,22,0,24,5,0,0,0,0,5,3
17998,1,1,1,8,0,1,15,20,22,0,0,0,4,1,0,5
17999,14,2,3,5,3,26,3,0,4,0,1,25,9,16,0,7
18000,4,3,15,1,5,16,15,0,35,1,0,1,3,0,8,7
18001,1,0,1,5,1,12,17,0,26,5,0,0,0,0,0,7
18002,2,5,2,10,2,2,21,25,25,1,0,1,2,0,0,2
18003,8,0,4,0,9,0,2,1,14,0,0,0,1,0,0,23
18004,2,2,0,4,9,1,22,25,10,6,0,8,0,0,0,9
18005,4,0,11,15,2,13,29,0,22,5,0,1,0,0,3,12
18006,3,1,0,9,3,11,23,24,22,3,0,2,0,0,2,6
18007,1,5,5,8,0,12,17,0,20,27,0,0,4,2,0,4
18008,2,0,5,6,2,21,26,0,18,1,0,4,0,0,2,4
18009,2,3,8,3,2,0,10,11,20,0,0,4,5,7,6,1
18010,1,1,1,7,0,3,12,14,18,0,0,0,7,0,1,2
18011,1,1,1,1,4,3,21,19,14,9,0,4,3,0,6,9
18012,1,2,0,1,6,2,18,20,10,0,0,4,0,0,2,5
18013,1,0,6,4,5,13,16,0,24,5,0,0,1,0,5,3
18014,21,0,7,0,5,21,3,0,2,0,3,28,4,5,0,1
18015,2,1,0,37,0,31,0,7,0,0,11,0,7,0,4,4
18016,1,5,0,20,0,3,7,10,38,2,0,1,0,0,5,2
18017,5,3,0,4,16,1,25,24,14,8,0,7,0,0,1,4
18018,9,2,0,0,2,35,0,39,11,0,0,0,0,5,4,3
18019,7,0,5,0,0,2,22,0,11,4,0,0,2,21,1,2
18020,13,0,4,4,2,18,12,0,0,6,0,19,3,0,1,1
18021,6,3,1,0,1,0,29,16,3,1,0,0,16,2,1,2
18022,5,0,1,1,3,36,15,0,1,2,0,13,0,0,3,5
18023,3,1,4,2,8,19,27,0,21,1,0,1,1,0,6,6
18024,8,0,3,5,0,0,56,31,5,2,0,0,19,0,0,3
18025,2,0,18,0,5,0,2,7,30,0,0,0,1,0,0,1
18026,2,0,13,5,0,18,21,0,27,3,0,2,0,0,1,12
18027,1,2,0,5,3,3,19,24,17,1,0,1,0,0,0,1
18028,11,3,2,0,14,17,23,0,0,2,0,0,6,3,1,2
18029,3,0,0,2,5,19,27,0,9,0,0,5,1,2,0,1
18030,1,1,2,15,5,2,4,6,22,5,0,0,0,0,1,5
18031,1,0,0,7,7,1,21,20,20,2,0,3,0,0,0,5
18032,9,1,0,11,4,1,6,5,15,4,0,1,2,0,1,5
18033,7,7,0,18,15,5,10,15,27,13,0,3,0,0,1,17
18034,1,1,0,4,0,6,30,20,1,6,0,13,1,0,5,8
18035,2,7,2,10,2,2,15,17,19,0,0,3,3,2,3,2
18036,24,8,1,0,7,14,35,0,5,0,1,0,0,0,0,8
18037,3,1,10,7,3,3,28,30,19,1,0,8,15,3,2,1
18038,2,0,3,0,5,12,14,0,22,0,0,0,0,0,7,10
18039,1,1,0,8,0,2,4,6,15,0,0,1,4,1,0,5
18040,5,5,0,6,7,2,24,24,10,7,0,6,2,0,4,6
18041,2,6,0,13,16,11,10,10,26,11,0,4,1,0,6,15
18042,4,15,0,0,4,0,8,27,0,0,0,1,6,0,1,4
18043,1,3,1,3,2,2,17,34,20,2,0,0,2,0,0,7
18044,36,1,6,1,3,0,22,4,5,0,0,6,43,7,4,3
18045,3,0,14,4,5,1,8,0,24,0,0,0,5,2,1,6
18046,3,5,0,5,8,5,16,16,16,15,0,2,0,0,4,12
18047,2,0,3,2,16,5,0,0,14,0,0,0,2,0,15,5
18048,9,2,0,1,1,0,24,21,0,4,0,14,0,0,4,8
18049,8,0,0,1,4,0,31,30,6,0,0,2,11,1,1,2
18050,2,0,9,2,1,8,14,0,26,2,0,1,0,0,8,1
18051,3,1,7,1,1,0,44,42,17,0,0,0,0,0,0,8
18052,3,3,0,19,9,0,5,11,33,8,0,0,2,0,0,7
18053,1,0,5,0,2,0,34,35,20,0,0,0,1,3,1,1
18054,8,0,2,0,1,1,0,28,15,0,0,1,0,0,14,3
18055,1,2,17,0,1,4,19,0,37,0,0,2,3,5,1,1
18056,3,7,0,11,4,11,24,24,11,6,0,13,0,0,4,4
18057,2,1,9,0,2,18,25,0,21,0,0,0,1,0,0,2
18058,1,5,2,0,0,3,35,30,4,2,0,9,1,0,2,2
18059,13,0,4,0,13,9,0,29,0,0,0,1,0,0,0,2
18060,12,3,3,0,4,6,23,0,0,0,0,0,2,1,2,4
18061,3,0,0,15,3,1,14,18,26,5,0,2,0,0,2,3
18062,5,4,0,3,2,0,31,16,11,10,0,13,0,0,2,5
18063,17,10,1,9,35,14,22,30,12,18,0,11,1,0,18,59
18064,1,6,0,12,2,3,22,22,25,2,0,7,10,5,2,6
18065,3,2,0,1,4,0,37,15,2,2,0,7,0,0,0,2
18066,2,5,0,11,9,1,25,32,21,9,0,4,0,0,2,4
18067,3,3,6,0,13,0,3,2,14,0,0,0,7,4,0,5
18068,3,1,6,11,3,0,14,17,25,0,2,2,3,1,0,1
18069,4,2,14,1,5,15,23,0,25,5,0,3,0,0,4,6
18070,14,2,2,0,0,3,30,0,22,3,0,0,1,16,1,1
18071,6,0,1,10,4,29,27,0,10,10,0,5,0,0,6,4
18072,3,10,0,18,14,3,26,27,22,7,0,8,0,0,7,7
18073,1,3,0,6,7,10,18,21,40,3,0,0,0,0,4,6
18074,4,1,2,0,0,30,31,0,17,0,2,2,8,0,0,6
18075,1,0,19,0,1,1,0,3,6,0,29,0,0,0,0,1
18076,2,0,6,0,2,0,21,22,24,0,0,0,2,0,0,3
18077,2,10,1,25,3,5,9,10,36,1,0,2,0,0,7,3
18078,1,2,0,14,1,2,7,9,30,2,0,4,3,0,4,3
18079,7,6,1,7,3,3,15,26,23,6,0,3,5,2,7,5
18080,4,1,1,0,8,2,26,31,13,9,0,0,0,0,4,11
18081,2,0,15,3,2,13,18,0,34,4,0,0,0,0,1,4
18082,1,2,1,0,0,27,0,21,22,0,0,2,0,8,1,3
18083,2,0,1,0,9,0,0,0,14,17,23,0,3,0,2,1
18084,1,0,0,10,6,1,12,11,20,5,0,0,0,0,0,5
18085,1,1,0,2,4,3,33,30,10,6,0,6,2,0,2,6
18086,1,1,3,0,21,0,15,17,1,2,0,6,1,4,0,1
18087,1,2,0,13,3,0,5,9,30,3,0,1,0,0,0,6
18088,2,0,0,4,1,34,32,0,19,1,0,3,0,0,1,3
18089,1,14,0,2,1,1,42,0,16,0,1,0,31,0,0,1
18090,2,1,2,1,5,0,27,28,5,0,0,7,4,2,7,1
18091,2,2,1,11,13,4,23,28,22,14,0,2,4,0,8,6
18092,1,2,0,3,4,4,20,26,2,10,0,1,0,0,0,7
18093,5,1,3,0,3,4,18,0,19,12,0,0,6,9,6,4
18094,1,0,0,0,2,0,21,15,9,0,0,0,11,0,0,1
18095,2,2,0,13,3,1,10,13,38,0,0,0,1,0,0,3
18096,3,8,0,5,13,6,41,29,12,9,0,34,1,0,7,3
18097,7,7,15,0,9,0,7,6,26,0,0,0,1,2,0,13
18098,1,3,12,0,2,0,8,17,22,0,0,1,3,5,3,1
18099,1,2,0,2,2,1,30,25,10,0,0,1,0,0,0,4
18100,3,1,0,24,2,4,4,5,39,6,0,0,2,0,0,3
18101,3,2,12,2,1,24,28,0,22,0,0,2,1,0,1,1
18102,5,0,1,13,11,11,12,21,40,6,0,1,3,0,0,7
18103,2,1,0,3,8,0,22,25,21,2,0,2,1,0,2,12
18104,1,0,2,11,7,2,13,18,27,8,0,1,1,0,1,2
18105,3,3,1,4,3,1,21,24,16,9,0,1,0,1,2,8
18106,8,0,15,14,8,20,27,0,15,8,0,3,0,0,6,18
18107,2,0,0,10,12,2,15,18,26,13,0,2,0,0,1,6
18108,2,3,2,2,29,0,31,12,1,0,0,0,1,0,2,1
18109,4,2,5,11,1,3,16,25,22,0,0,7,7,5,1,5
18110,7,6,3,3,10,3,21,20,9,12,0,11,1,0,1,4
18111,2,0,3,3,2,27,24,0,11,0,1,4,3,4,0,2
18112,5,3,0,10,18,6,10,16,18,36,0,4,0,0,1,17
18113,1,1,0,16,14,4,12,13,27,16,0,6,0,0,5,3
18114,7,0,3,0,1,2,25,0,13,3,0,0,7,14,4,8
18115,9,2,1,1,1,0,33,11,5,0,0,8,17,7,2,1
18116,2,1,34,0,19,3,0,4,0,0,7,0,0,0,0,3
18117,1,5,0,13,2,2,13,9,20,1,0,3,0,0,5,1
18118,9,5,1,2,6,2,23,24,18,4,0,2,0,0,1,11
18119,9,1,3,0,4,17,3,0,2,3,5,27,7,10,0,11
18120,2,0,18,6,1,15,15,0,34,2,0,0,0,0,3,9
18121,6,0,0,0,2,0,14,14,14,0,0,2,13,0,2,1
18122,1,2,1,12,3,3,18,14,23,1,0,4,6,0,1,9
18123,1,3,8,0,2,26,18,0,15,0,0,6,2,4,2,4
18124,5,1,0,13,4,2,14,0,15,20,1,0,2,5,0,4
18125,8,1,0,1,3,26,17,0,9,0,10,15,5,10,0,2
18126,1,3,0,1,1,0,31,14,3,0,0,15,3,4,0,13
18127,2,1,0,4,4,2,19,0,20,11,4,0,4,0,0,1
18128,1,2,5,8,22,0,23,21,0,0,0,1,12,5,1,10
18129,3,0,2,0,3,29,22,0,4,0,10,8,5,6,1,1
18130,9,1,8,3,2,16,11,0,12,0,7,10,8,5,0,6
18131,4,0,0,2,1,22,23,0,10,1,0,2,0,0,0,5
18132,1,5,0,11,4,5,11,13,17,3,0,1,2,0,2,6
18133,4,5,0,9,6,4,24,27,12,6,0,5,0,0,3,5
18134,2,2,0,0,0,0,0,13,0,0,38,0,34,0,3,2
18135,1,1,12,1,1,2,7,0,19,0,0,1,4,0,2,5
18136,1,4,0,8,3,7,15,21,13,6,0,5,0,0,5,3
18137,1,0,4,2,0,22,25,0,11,0,1,11,10,5,0,1
18138,4,0,1,1,1,19,21,0,12,0,0,1,5,2,0,2
18139,2,1,0,10,10,2,8,17,21,6,0,1,0,0,0,11
18140,2,2,11,1,3,4,5,0,23,2,0,0,2,0,1,3
18141,1,0,0,0,0,1,23,23,11,0,0,1,7,5,0,3
18142,2,0,0,4,1,3,12,17,9,0,0,1,2,0,5,1
18143,3,0,0,6,7,3,13,23,20,2,0,1,3,0,3,5
18144,2,0,7,0,3,0,26,29,27,0,0,0,1,0,0,3
18145,1,0,2,3,1,20,21,0,6,0,2,2,4,5,0,1
18146,2,3,1,5,5,1,14,19,14,5,0,4,1,0,1,6
18147,1,4,0,3,4,3,23,30,11,5,0,2,0,0,9,7
18148,5,2,0,4,8,3,24,24,11,13,0,7,0,0,0,11
18149,1,0,0,1,1,1,37,40,14,1,0,0,3,0,0,2
18150,4,1,16,2,4,2,11,0,28,0,0,1,1,0,0,1
18151,23,14,1,9,5,0,8,21,0,0,0,4,12,3,7,8
18152,3,1,2,7,3,45,33,0,4,0,4,11,9,11,1,1
18153,7,6,0,1,3,3,20,15,13,8,0,12,0,0,1,6
18154,5,1,10,2,2,10,10,0,35,0,0,1,1,0,14,7
18155,2,4,2,10,3,2,6,7,22,7,0,5,0,0,0,1
18156,2,0,1,3,3,37,33,0,6,0,4,6,7,15,0,4
18157,2,3,0,10,1,1,14,21,17,2,0,6,0,0,9,3
18158,9,1,7,1,2,30,8,0,2,1,6,21,1,1,1,2
18159,12,0,7,2,2,40,21,0,2,0,11,27,3,5,0,1
18160,2,2,25,0,25,14,0,0,1,0,3,6,0,3,0,1
18161,3,0,6,2,3,17,20,0,20,0,6,3,2,4,0,1
18162,4,26,0,3,4,4,23,13,6,4,0,32,0,0,11,7
18163,4,4,18,0,0,0,14,18,27,0,0,1,1,1,2,3
18164,1,1,0,21,2,1,4,5,33,2,0,2,1,0,2,5
18165,3,3,0,17,5,5,10,12,22,12,0,4,1,0,3,5
18166,6,4,0,4,6,0,15,18,18,10,0,5,3,0,1,11
18167,4,5,4,0,1,0,11,14,25,0,0,0,5,4,1,3
18168,5,3,1,5,7,4,19,20,6,14,0,3,0,0,2,1
18169,6,3,13,2,5,24,34,0,30,2,0,11,6,0,5,1
18170,3,1,7,0,0,24,29,0,14,0,3,3,8,4,3,5
18171,4,0,0,0,17,21,8,0,0,1,0,0,3,6,0,3
18172,9,1,6,1,2,10,1,0,0,0,7,20,2,8,0,4
18173,1,1,0,0,3,3,30,30,17,6,0,0,0,0,2,5
18174,2,2,2,0,1,0,45,41,5,0,0,1,4,3,0,2
18175,1,1,0,0,3,1,18,24,15,2,0,0,0,0,0,5
18176,1,0,0,14,3,2,14,16,33,3,0,1,7,1,1,7
18177,1,2,7,7,4,5,17,0,17,20,0,0,4,6,3,6
18178,4,4,2,10,4,3,27,27,23,4,0,3,10,3,3,8
18179,4,7,0,5,8,4,24,19,15,7,0,7,0,0,2,4
18180,7,5,9,0,32,0,4,1,35,0,0,0,1,4,0,20
18181,1,0,0,1,1,20,17,0,11,0,4,7,3,3,0,2
18182,1,1,1,13,2,0,13,27,33,0,0,1,5,0,1,7
18183,2,0,0,2,0,0,4,0,28,25,0,12,0,0,2,7
18184,20,6,1,6,11,1,25,28,10,11,0,10,4,0,0,25
18185,7,7,0,18,12,6,14,18,37,10,0,3,7,0,0,22
18186,2,5,0,1,4,0,30,16,0,4,0,15,0,0,2,3
18187,4,1,1,4,6,22,27,0,7,5,0,4,0,0,2,10
18188,1,1,1,1,16,2,0,0,20,0,0,0,0,0,11,5
18189,2,2,4,0,2,2,27,0,26,12,0,0,2,3,5,2
18190,2,0,0,8,2,1,19,22,34,4,0,0,1,0,0,6
18191,1,0,2,1,1,28,26,0,10,0,10,1,4,8,0,7
18192,4,2,14,1,5,6,6,0,31,0,0,2,0,0,9,1
18193,2,0,1,7,0,0,21,29,26,1,0,0,2,1,1,6
18194,2,13,0,7,5,2,22,19,5,3,0,14,1,0,1,6
18195,4,0,1,6,6,25,22,0,6,0,1,6,1,3,0,3
18196,5,11,0,10,8,4,13,16,16,2,0,11,0,0,2,6
18197,2,7,0,20,4,13,24,29,43,5,0,6,0,1,8,13
18198,1,3,0,12,4,2,40,44,16,5,0,3,0,0,11,1
18199,1,0,2,9,3,12,6,9,27,2,0,4,2,0,9,8
18200,1,0,0,8,3,1,15,16,25,2,0,0,0,0,0,8
18201,17,0,2,1,0,29,13,0,5,2,0,23,0,0,4,3
18202,1,1,0,15,2,7,6,10,31,1,0,0,1,0,0,7
18203,1,0,0,4,2,2,17,17,20,3,0,5,1,0,0,7
